UMAP1,UMAP2,pIC50,kinase_name,canonical_smiles
-25.666725,2.3295524,7.0,Dopamine D2 receptor,O=S1(=O)c2cccc3cccc(c23)N1CCN1CCC(CCc2c[nH]c3ccc(F)cc23)CC1
-25.676691,2.339384,7.455931955649724,Serotonin transporter,O=S1(=O)c2ccccc2-c2ccccc2N1CCN1CCC(Cc2c[nH]c3ccc(F)cc23)CC1
-25.672758,2.323678,7.0,Serotonin 2 (5-HT2) receptor,O=S1(=O)c2ccccc2-c2ccccc2N1CCN1CCC(Cc2c[nH]c3ccc(F)cc23)CC1
-25.721548,2.2748146,7.0,Adrenergic receptor alpha-1,O=S1(=O)c2ccccc2-c2ccccc2N1CCN1CCC(Cc2c[nH]c3ccc(F)cc23)CC1
-25.681204,2.3149924,7.0,Dopamine D2 receptor,O=S1(=O)c2ccccc2-c2ccccc2N1CCN1CCC(Cc2c[nH]c3ccc(F)cc23)CC1
1.4514487,5.7027383,6.638272163982407,Homo sapiens,CCOC(=O)C(Cc1ccc(Cl)cc1)Nc1nc2ccc(OC)cc2s1
1.3854424,5.7256656,7.920818753952375,Homo sapiens,CCOC(=O)C(Cc1ccccc1)Nc1nc2cc(CC)ccc2s1
1.001888,4.9945903,8.301029995663981,Homo sapiens,CC(C)c1ccc2oc(NC(Cc3cccc(Cl)c3)c3ccccn3)nc2c1
3.0717802,5.8553042,8.95860730542864,Serotonin 1a (5-HT1a) receptor,CCCN(CCC)C1CCc2cccc(O)c2C1
5.4469233,7.0819435,8.272458730561683,Dopamine transporter,CCC(=O)C1C(c2cccc3ccccc23)CC2CCC1N2C
3.583067,6.8813705,6.0,Neprilysin,O=C(O)CCNC(=O)C(Cc1ccccc1)CP(=O)(O)OCCc1ccccc1.[Cl-].[K+]
3.5676794,6.98618,5.7447274948966935,Neprilysin,O=C(O)CCNC(=O)[C@@H](Cc1ccc(-c2ccccc2)cc1)NCP(=O)(O)O
2.3160284,6.416602,7.823908740944319,Acyl coenzyme A:cholesterol acyltransferase 1,Cc1cc(C)c2ncc(NC(=O)Nc3c(F)cc(F)cc3F)c(-c3ccccc3Cl)c2c1
-0.6510099,9.738097,6.769551078621726,Dopamine D2 receptor,O=C1c2ccccc2C(=O)N1CCOCCN1CCN(c2nsc3ccccc23)CC1
-0.6814085,9.7679405,7.267606240177032,Serotonin 1a (5-HT1a) receptor,O=C1c2ccccc2C(=O)N1CCOCCN1CCN(c2nsc3ccccc23)CC1
-0.63857245,9.725235,8.26760623250715,Serotonin 2 (5-HT2) receptor,O=C1c2ccccc2C(=O)N1CCOCCN1CCN(c2nsc3ccccc23)CC1
-0.64824104,9.734037,8.036212181658266,Dopamine D2 receptor,O=C1c2ccccc2C(=O)N1CCCCCCN1CCN(c2nsc3ccccc23)CC1
-0.6490934,9.735428,9.119186413169032,Serotonin 1a (5-HT1a) receptor,O=C1c2ccccc2C(=O)N1CCCCCCN1CCN(c2nsc3ccccc23)CC1
-0.6517341,9.738658,9.161150910763263,Serotonin 2 (5-HT2) receptor,O=C1c2ccccc2C(=O)N1CCCCCCN1CCN(c2nsc3ccccc23)CC1
2.951495,6.209142,9.221993545343608,GABA-A receptor; anion channel,O=C1C2C=Nc3ccccc3C2=NN1c1ccc(Cl)cc1
1.191321,5.959369,5.770000936548188,GABA-A receptor; anion channel,CCOC(=O)c1cc2c(cn1)sc1ccccc12
2.0088632,5.441535,4.515700160653214,Xanthine dehydrogenase,CCCCCCNc1nc(O)c2[nH]cnc2n1
5.1882854,6.0021915,7.376750709602099,Human immunodeficiency virus type 1 protease,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(O)CN(Cc1ccc(F)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)C)C(C)C
5.044602,6.13712,6.0,Human immunodeficiency virus type 1 protease,COC(=O)N(C)C(C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC1CCCCC1)NC(=O)C(C(C)C)N(C)C(=O)OC)C(C)C
-2.7475662,1.8761305,8.096910013008056,Phospholipase A2 group 1B,COC(=O)COc1cccn2c(Cc3ccccc3-c3ccccc3)c(C)c(C(=O)C(N)=O)c12
-2.7667658,1.8577223,8.853871971717798,Phospholipase A2 group 1B,COC(=O)COc1cccn2c(Cc3ccccc3-c3ccccc3)c(C)c(C(=O)C(N)=O)c12
5.345738,2.5406086,4.0,Dihydroorotate dehydrogenase,CN1CCCC1/C(O)=C(\\C#N)C(=O)Nc1ccc(C(F)(F)F)cc1
5.4175916,2.4727786,4.429457060118103,Dihydroorotate dehydrogenase,N#CCc1ccc(NC(=O)/C(C#N)=C(\\O)C2CC2)cc1
5.3977084,2.5031192,5.34008379993015,Dihydroorotate dehydrogenase,N#CCc1ccc(NC(=O)/C(C#N)=C(\\O)C2CC2)cc1
5.4073544,2.4787817,5.050122295963125,Dihydroorotate dehydrogenase,N#C/C(C(=O)Nc1ccncc1)=C(/O)C1CC1
5.371124,2.5139434,4.931814138253838,Dihydroorotate dehydrogenase,N#C/C(C(=O)Nc1ccncc1)=C(/O)C1CC1
-0.08778,4.7235193,3.450000017422013,Dopamine beta-hydroxylase,S=c1[nH]ccn1Cc1ccccc1Cl
2.970492,5.763974,8.371611069949688,Plasmodium falciparum,C[C@H]1[C@@H](OCCC2ON2C(=O)c2ccccc2O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3
-2.6788778,4.784173,6.899629454882437,Dopamine transporter,Fc1ccc(C(OCC2CCN(Cc3ccccc3)CC2)c2ccc(F)cc2)cc1
-2.7262673,4.7775254,6.118615343229427,Serotonin transporter,Fc1ccc(C(OCC2CCN(Cc3ccccc3)CC2)c2ccc(F)cc2)cc1
-2.8193977,1.8047595,7.638272163982407,Phospholipase A2 group 1B,CCc1c(C(=O)C(N)=O)c2c(OCC(=O)O)cccn2c1CC1CCCCCC1
-2.8103707,1.8137643,7.0,Phospholipase A2 group 1B,CCc1c(C(=O)C(N)=O)c2c(OCC(=O)O)cccn2c1CC1CCCCCC1
1.5212328,5.719969,6.339998283376584,Human immunodeficiency virus type 1 reverse transcriptase,CCc1cc(NCc2ccc3ccccc3c2)c(O)nc1C
-18.753859,6.468663,8.022322130813263,Matrix metalloproteinase 3,COc1ccc(S(=O)(=O)N2CCN(C(=O)COc3ccccc3)CC2C(=O)NO)cc1
-18.741055,6.4704823,7.267606240177032,Matrix metalloproteinase 3,COc1ccc(S(=O)(=O)N2CCN(C(=O)N3CCCCCC3)CC2C(=O)NO)cc1
3.5707867,5.2399864,5.045757490560675,Human immunodeficiency virus type 1 integrase,O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O
-2.5253828,-1.058561,8.806875417575238,Delta opioid receptor,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2cccc(OC)c2)cc1
-2.5181394,-1.0509229,5.279840696594043,Mu opioid receptor,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2cccc(OC)c2)cc1
-2.5195253,-1.052278,5.0,Kappa opioid receptor,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2cccc(OC)c2)cc1
2.6294158,6.0033827,6.050609993355087,Thrombin,CCN(C(=O)C1=CCC[C@H]1C(=O)NCc1ccc(C(=N)N)cc1)C1CCCCC1
3.2676165,4.673265,5.4089353929735005,"Inositol 1,4,5-trisphosphate receptor type 3",O=P(O)(O)O[C@@H]1CC[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)C1
12.455813,12.554358,7.886056647693163,Matrix metalloproteinase-1,CCCOc1ccc(S(=O)(=O)N2C/C(=N\\OC)C[C@@H]2C(=O)NO)cc1
12.428237,12.528091,9.39794000220105,Matrix metalloproteinase-2,CCCOc1ccc(S(=O)(=O)N2C/C(=N\\OC)C[C@@H]2C(=O)NO)cc1
12.444467,12.543002,8.698970004336019,Matrix metalloproteinase 3,CCCOc1ccc(S(=O)(=O)N2C/C(=N\\OC)C[C@@H]2C(=O)NO)cc1
12.434289,12.532113,6.419075024324381,Matrix metalloproteinase 7,CCCOc1ccc(S(=O)(=O)N2C/C(=N\\OC)C[C@@H]2C(=O)NO)cc1
12.422034,12.520516,9.0,Matrix metalloproteinase 13,CCCOc1ccc(S(=O)(=O)N2C/C(=N\\OC)C[C@@H]2C(=O)NO)cc1
1.4139347,3.8307083,4.022276394711152,Human immunodeficiency virus 1,COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(=O)N3CCCCC3)C2)cc(OC)c1OC
1.4122618,3.7982204,7.096910013008056,Oryctolagus cuniculus,COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(=O)N3CCCCC3)C2)cc(OC)c1OC
2.2880337,6.062901,4.962972120244225,Aldose reductase,O=c1cc(C(c2ccccc2)c2ccccc2)oc2cc(O)ccc12
5.6441708,4.519646,7.251811972993799,Glutamate NMDA receptor,NC(Cc1nc2cc(Br)ccc2n1CP(=O)(O)O)C(=O)OCc1ccccc1
5.652214,4.5152836,4.809668301829708,Glutamate NMDA receptor,NC(Cc1nc2cc(Br)ccc2n1CP(=O)(O)O)C(=O)OCc1ccccc1
0.36692458,-13.1937065,7.6777807052660805,Selectin E,CNC(=O)c1cc2c(Oc3ccc(C(C)=O)cc3)cncc2s1
0.37555566,-13.229465,7.3979400086720375,Intercellular adhesion molecule-1,CNC(=O)c1cc2c(Oc3ccc(C(C)=O)cc3)cncc2s1
0.39885393,-13.227683,6.0,Vascular cell adhesion protein 1,CNC(=O)c1cc2c(Oc3ccc(C(C)=O)cc3)cncc2s1
6.79941,-5.122489,6.167491087293763,Selectin E,CNC(=O)c1cc2c(Oc3ccc(/C=C/C(=O)NCCN(CCO)CCO)cc3)cncc2s1
6.79956,-5.1226506,6.221848749616356,Intercellular adhesion molecule-1,CNC(=O)c1cc2c(Oc3ccc(/C=C/C(=O)NCCN(CCO)CCO)cc3)cncc2s1
6.799593,-5.122664,6.0,Vascular cell adhesion protein 1,CNC(=O)c1cc2c(Oc3ccc(/C=C/C(=O)NCCN(CCO)CCO)cc3)cncc2s1
1.5534524,-8.437068,3.3010299956639813,L1210,CNC1C(=O)NC2Cc3ccc(cc3)Oc3cc4cc(c3O[C@@H]3O[C@@H](C(=O)O)[C@@H](O)[C@H](O)[C@@H]3N)Oc3ccc(cc3Cl)C(O)C3NC(=O)C(NC(=O)C4NC(=O)C(NC2=O)c2cc(cc(O)c2Cl)Oc2cc1ccc2O)c1ccc(O)c(c1)-c1c(O[C@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)cc(O)cc1[C@H](C(=O)O)NC3=O
1.5839957,-8.406551,3.3010299956639813,MOLT-4,CNC1C(=O)NC2Cc3ccc(cc3)Oc3cc4cc(c3O[C@@H]3O[C@@H](C(=O)O)[C@@H](O)[C@H](O)[C@@H]3N)Oc3ccc(cc3Cl)C(O)C3NC(=O)C(NC(=O)C4NC(=O)C(NC2=O)c2cc(cc(O)c2Cl)Oc2cc1ccc2O)c1ccc(O)c(c1)-c1c(O[C@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)cc(O)cc1[C@H](C(=O)O)NC3=O
1.5639323,-8.426752,3.3010299956639813,CCRF-CEM,CNC1C(=O)NC2Cc3ccc(cc3)Oc3cc4cc(c3O[C@@H]3O[C@@H](C(=O)O)[C@@H](O)[C@H](O)[C@@H]3N)Oc3ccc(cc3Cl)C(O)C3NC(=O)C(NC(=O)C4NC(=O)C(NC2=O)c2cc(cc(O)c2Cl)Oc2cc1ccc2O)c1ccc(O)c(c1)-c1c(O[C@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)cc(O)cc1[C@H](C(=O)O)NC3=O
19.833714,1.991715,3.6020599913279625,L1210,NC1C(=O)NC2Cc3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)C(O)C3NC(=O)C(NC(=O)C4NC(=O)C(NC2=O)c2cc(O)cc(c2)Oc2cc1ccc2O)c1ccc(O)c(c1)-c1c(O)cc(O)cc1[C@H](C(=O)C1NCCC2CCCCC21)NC3=O
19.838772,1.9966623,3.6020599913279625,MOLT-4,NC1C(=O)NC2Cc3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)C(O)C3NC(=O)C(NC(=O)C4NC(=O)C(NC2=O)c2cc(O)cc(c2)Oc2cc1ccc2O)c1ccc(O)c(c1)-c1c(O)cc(O)cc1[C@H](C(=O)C1NCCC2CCCCC21)NC3=O
19.85236,2.0102658,3.6020599913279625,CCRF-CEM,NC1C(=O)NC2Cc3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)C(O)C3NC(=O)C(NC(=O)C4NC(=O)C(NC2=O)c2cc(O)cc(c2)Oc2cc1ccc2O)c1ccc(O)c(c1)-c1c(O)cc(O)cc1[C@H](C(=O)C1NCCC2CCCCC21)NC3=O
2.740187,5.5715537,7.698970004336019,Enoyl-[acyl-carrier-protein] reductase (FabI),Cc1cccc2c(CN(C)C(=O)/C=C/c3cnc4c(c3)CCC(=O)N4)c(C)n(C)c12
2.7555332,5.527687,7.154901959985743,Unchecked,Cc1cccc2c(CN(C)C(=O)/C=C/c3cnc4c(c3)CCC(=O)N4)c(C)n(C)c12
2.6879096,5.512966,4.522878745280337,Unchecked,Cc1cccc2c(CN(C)C(=O)/C=C/c3cnc4c(c3)CCC(=O)N4)c(C)n(C)c12
2.5579693,5.3532805,6.667561540084395,Androgen Receptor,CC1=CC(C)(C)Nc2ccc3c(c21)/C(=C/c1ccsc1)Oc1ccc(F)cc1-3
2.5541525,5.313542,7.0,Glucocorticoid receptor,CC1=CC(C)(C)Nc2ccc3c(c21)/C(=C/c1ccsc1)Oc1ccc(F)cc1-3
2.5208838,5.352231,5.721246399047171,Mineralocorticoid receptor,CC1=CC(C)(C)Nc2ccc3c(c21)/C(=C/c1ccsc1)Oc1ccc(F)cc1-3
2.6099682,5.324125,5.45742352373947,Estrogen receptor,CC1=CC(C)(C)Nc2ccc3c(c21)/C(=C/c1ccsc1)Oc1ccc(F)cc1-3
1.46303,5.4500194,5.031517051446065,Epidermal growth factor receptor erbB1,CN(c1ccccc1)c1ncnc2ccc(N/N=N/Cc3ccccn3)cc12
1.4612944,5.4377704,4.599634726650061,A-431,CN(c1ccccc1)c1ncnc2ccc(N/N=N/Cc3ccccn3)cc12
1.3902432,5.51718,4.193209728415933,NIH3T3,CN(c1ccccc1)c1ncnc2ccc(N/N=N/Cc3ccccn3)cc12
1.4640716,5.483456,4.404283380056576,NIH3T3,CN(c1ccccc1)c1ncnc2ccc(N/N=N/Cc3ccccn3)cc12
1.6933326,8.105141,7.638272163982407,Dopamine transporter,OC1(c2ccccc2F)c2ccccc2C2=NCCCN21
1.6917146,8.107454,6.1938200260161125,Dopamine transporter,OC1(c2cccnc2)c2ccccc2C2=NCCN21
-2.0466766,6.6210485,5.6020599913279625,ADMET,CS(=O)(=O)c1ccc(CSc2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1
-2.0520678,6.6250954,6.481486060122113,ADMET,CS(=O)(=O)c1ccc(CSc2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1
-2.0580344,6.6158595,4.540607512240769,Homo sapiens,CS(=O)(=O)c1ccc(CSc2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1
-2.0667233,6.6385155,5.5376020021010435,Homo sapiens,CS(=O)(=O)c1ccc(CSc2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1
-2.0322926,6.60756,4.823908740944319,ADMET,C[S+]([O-])c1ccccc1CSc1nc(-c2ccc(F)cc2)c(-c2ccncc2)[nH]1
-2.0543535,6.6280093,6.045757490560675,ADMET,C[S+]([O-])c1ccccc1CSc1nc(-c2ccc(F)cc2)c(-c2ccncc2)[nH]1
-2.053782,6.628747,4.323306390375134,Homo sapiens,C[S+]([O-])c1ccccc1CSc1nc(-c2ccc(F)cc2)c(-c2ccncc2)[nH]1
-2.0568526,6.6172395,5.3979400086720375,Homo sapiens,C[S+]([O-])c1ccccc1CSc1nc(-c2ccc(F)cc2)c(-c2ccncc2)[nH]1
2.0724576,5.904477,7.301029995663981,Cruzipain,C/C(=N\\N=C(\\N)S)c1ccc(Cl)c(Cl)c1
2.2523289,6.45501,5.0,Cruzipain,C/C(=N\\NC(N)=O)c1cccc(Cl)c1
5.965685,4.3967943,5.568636235841013,"Glutamate receptor ionotropic, AMPA",NC(Cc1ccnn1O)C(=O)O
5.9602623,4.381974,4.0,"Glutamate receptor ionotropic, kainate",NC(Cc1ccnn1O)C(=O)O
5.99477,4.3914084,4.0,Glutamate NMDA receptor,NC(Cc1ccnn1O)C(=O)O
5.97125,4.3800907,3.6989700043360187,Unchecked,NC(Cc1ccnn1O)C(=O)O
5.9567747,4.3654017,3.0,Excitatory amino acid transporter 1,NC(Cc1ccnn1O)C(=O)O
5.9462337,4.406097,3.3665315444204134,Excitatory amino acid transporter 2,NC(Cc1ccnn1O)C(=O)O
5.999266,4.3544703,3.0,Excitatory amino acid transporter 3,NC(Cc1ccnn1O)C(=O)O
4.020276,5.837832,3.9208187539523753,Interleukin-2 receptor alpha chain,N=C(N)N[C@@H](C(=O)NCC(=O)N1CCC(c2cc(-c3ccccc3)[nH]n2)CC1)C1CCCCC1
5.24639,5.3970976,3.0457574905606752,Interleukin-2 receptor alpha chain,COC(=O)[C@H](Cc1ccc(C#Cc2ccccc2)cc1)NC(=O)CNC(=O)[C@@H](CCC(N)=O)N=C(N)N
3.886727,5.731595,5.0915149811213505,Interleukin-2 receptor alpha chain,CC(C)C[C@@H](N=C(N)N)C(=O)NCC(=O)N1CCC(c2cc(-c3ccc(O)c(Cl)c3Cl)nn2C)CC1
2.6988297,6.009531,6.494850021680094,Unchecked,Nc1nc(O)c2nn(-c3cccc(C(=O)NC[C@H]4CCCC[C@@H]4O)c3)nc2n1
2.582925,4.5348496,0.9455000974203239,Unchecked,CC(=O)OC1C(C)C2/C=C/OC3(C)Oc4c(C)c(O)c5c(O)c(c(N6CCN(Cc7c(C)cc(C)cc7C)CC6)c(O)c5c4C3=O)NC(=O)/C(C)=C\\C=C\\C(C)C(O)C(C)C(O2)C1C
2.6395297,6.897815,4.958607314841775,Aldose reductase,O=C(O)[C@@H](NS(=O)(=O)c1ccccc1)c1ccccc1
3.29027,6.2235055,3.3010299956639813,Epidermal growth factor receptor erbB1,CC(=C(C#N)C#N)c1ccc(NC(=O)CCC(=O)O)cc1
2.864102,5.574425,2.5228787452803374,Epidermal growth factor receptor erbB1,O=C(O)/C=C/c1ccc(O)cc1
2.0812092,5.3644257,4.017728766960431,Epidermal growth factor receptor erbB1,N#CC(C#N)=Cc1cc(O)ccc1[N+](=O)[O-]
2.5115726,5.674126,8.045757490560675,Carbonic anhydrase II,CC(C)CN(C)Cc1cc(C(=O)c2csc(S(N)(=O)=O)c2)ccc1O.Cl
2.3436286,7.078463,3.3979400086720375,Aldose reductase,CN(c1ccccc1C(=O)O)S(=O)(=O)c1ccc2ccccc2c1
-19.130293,-5.358994,6.494850021680094,Muscarinic acetylcholine receptor,CC[C@H]1C(=O)SC[C@@H]1Cc1cncn1C
-19.13025,-5.359031,6.110698297493689,Muscarinic acetylcholine receptor M1,CC[C@H]1C(=O)SC[C@@H]1Cc1cncn1C
-19.130295,-5.358993,6.351639989019068,Muscarinic acetylcholine receptor,CC[C@@H]1COC[C@@H]1Cc1cncn1C
-19.13023,-5.3590574,5.7447274948966935,Muscarinic acetylcholine receptor M1,CC[C@@H]1COC[C@@H]1Cc1cncn1C
-1.4148595,-3.8885403,7.522878745280337,Renin,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)N(C)CCN(C)C)C(C)C
-1.4130815,-3.886797,6.5376020021010435,Renin,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)N(C)CCN(C)C)C(C)C
-1.4035426,-3.876684,8.657577309764658,Renin,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](NC(=O)OCc1ccccc1)C(C)C
-1.3748889,-3.8485415,7.080921907623926,Renin,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](NC(=O)OCc1ccccc1)C(C)C
3.6819735,3.6513305,5.0,Kappa opioid receptor,C=CCC1(CN2CCCC2)CCCCN1C(=O)Cc1ccc(Cl)c(Cl)c1
1.9542471,1.7451274,5.468521082957745,Human rhinovirus A protease,CCC[C@@H](NC(=O)N1C(=O)C[C@@H]1Cc1ccccc1)c1ccccc1
1.9506361,1.6943719,4.920818753952375,Human rhinovirus A protease,O=C1C[C@H](Cc2ccccc2)N1C(=O)NCc1ccncc1
1.9544519,1.6936817,4.1249387366083,Pancreatic elastase,O=C1C[C@H](Cc2ccccc2)N1C(=O)NCc1ccncc1
1.9268882,1.6692907,4.1249387366083,Leukocyte elastase,O=C1C[C@H](Cc2ccccc2)N1C(=O)NCc1ccncc1
1.9493526,1.6883633,4.1249387366083,Alpha-chymotrypsin,O=C1C[C@H](Cc2ccccc2)N1C(=O)NCc1ccncc1
1.9818399,1.8718942,5.130768280269024,Human rhinovirus A protease,COc1ccc(CN(C)C(=O)N2C(=O)C[C@@H]2Cc2ccccc2)cc1
3.2423446,5.440445,6.749579997691106,Mus musculus,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)[C@@H](c2ccccc2)CC3[C@H]1C5
2.6258626,3.4633293,6.443697499232712,"Nitric oxide synthase, inducible",CCCCCC1N=C(N)CC1C.Cl
2.6267853,3.4500856,3.614393726401688,"Nitric-oxide synthase, endothelial",CCCCCC1N=C(N)CC1C.Cl
2.5706189,3.5198417,5.270025714300444,"Nitric-oxide synthase, brain",CCCCCC1N=C(N)CC1C.Cl
2.6182911,3.269766,5.522878745280337,"Nitric oxide synthase, inducible",CC1CC(N)=NC1Cc1ccccc1.Cl
2.645016,3.357285,3.339134521996131,"Nitric-oxide synthase, endothelial",CC1CC(N)=NC1Cc1ccccc1.Cl
2.6828701,3.3120043,5.081445469449727,"Nitric-oxide synthase, brain",CC1CC(N)=NC1Cc1ccccc1.Cl
5.4344296,7.0415373,6.053056729302175,Dopamine transporter,COC(=O)C1C(Cc2ccccc2)CC2CCC1N2C
5.392132,7.0022917,5.991399828238082,Dopamine transporter,COC(=O)C1C(Cc2ccccc2)CC2CCC1N2C
3.4110146,7.201665,4.204119982655925,Complement C1r,O=c1oc(Nc2nncs2)nc2ccccc12
3.5308433,7.363589,4.204119982655925,Complement C1r,O=c1oc(Nc2ccccc2I)nc2cc(C3CCCCC3)ccc12
-1.7161309,22.835596,5.059250696492636,T-cell,Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CC(F)C(=O)O)C(=O)O)cc3Cl)cnc2n1
-1.7053248,22.846184,4.620837143170659,Unchecked,Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CC(F)C(=O)O)C(=O)O)cc3Cl)cnc2n1
-1.7051651,22.846481,4.0,EL4,Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CC(F)C(=O)O)C(=O)O)cc3Cl)cnc2n1
-4.2017303,-7.2916236,5.301029995663981,Dihydrofolate reductase,COc1cc(/C=C/c2cnc3nc(N)nc(N)c3c2)cc(OC)c1OC
-4.2041245,-7.294146,5.853871964321762,Dihydrofolate reductase,COc1cc(/C=C/c2cnc3nc(N)nc(N)c3c2)cc(OC)c1OC
-4.2178683,-7.307812,4.889410289700751,Dihydrofolate reductase,COc1cc(/C=C/c2cnc3nc(N)nc(N)c3c2)cc(OC)c1OC
2.2014072,3.9537752,4.0,Trypanosoma brucei,Nc1ncnc2c1cnn2[C@@H]1C=C[C@@H](O)[C@H]1O
0.3493144,7.166915,6.301029995663981,Glutamate (NMDA) receptor subunit zeta 1,COC(=O)CCc1c(-c2ccccc2)c(O)nc2cc(Cl)ccc12
6.1183496,6.2069907,6.267606240177032,C-C chemokine receptor type 1,NC(=O)C(C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cnc2ccccc2n1)C1(O)CCCCC1
6.0971684,6.2280297,6.920818753952375,C-C chemokine receptor type 1,NC(=O)C(C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cnc2ccccc2n1)C1(O)CCCCC1
3.192582,6.4771485,5.72584215073632,Vascular endothelial growth factor receptor 2,c1ccc(-c2cnc(Nc3ccccn3)o2)cc1
-4.6165733,21.796177,5.698970004336019,Heparanase,COCCNc1ccc(N2C(=O)c3ccc(C(=O)O)cc3C2=O)cc1-c1nc2cc(-c3ccccc3)ccc2o1
-4.646412,21.726513,4.698970004336019,NON-PROTEIN TARGET,COCCNc1ccc(N2C(=O)c3ccc(C(=O)O)cc3C2=O)cc1-c1nc2cc(-c3ccccc3)ccc2o1
5.661943,23.204247,6.0655015487564325,Palmitoyl-CoA oxidase,Cc1nc2cc(OC[C@H](O)CN3CCN(CC(=O)Nc4cccc5[nH]ccc45)CC3)ccc2s1
3.4716594,6.883175,5.769551078621726,Unchecked,N.N.N.N.NC(=O)[C@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)NC(=O)[C@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)NCc1cc(Br)cc(C2(C(F)(F)F)N=N2)c1
2.099126,9.1089325,5.3655227298392685,A549,O=C1C(Nc2ccc(Br)cc2)=C(Cl)C(=O)c2ncncc21
2.1070213,9.102803,5.519993057042849,Col2,O=C1C(Nc2ccc(Br)cc2)=C(Cl)C(=O)c2ncncc21
2.0707953,9.133489,6.161150909262744,SNU-638,O=C1C(Nc2ccc(Br)cc2)=C(Cl)C(=O)c2ncncc21
2.083671,9.1264715,4.82102305270683,DNA topoisomerase II,O=C1C(Nc2ccc(Br)cc2)=C(Cl)C(=O)c2ncncc21
3.126835,7.2021155,3.5528419686577806,Alkaline phosphatase placental-like,O=c1c2ccccc2nc2ccc(-c3nn[nH]n3)cn12
3.0047157,6.9129715,3.0969100130080562,Alkaline phosphatase placental-like,O=C(O)c1cccn2c(=O)c3ccccc3nc12
1.3733774,-4.9909496,5.0,Cavia porcellus,COc1ccc2c(=O)n3cc(C(=O)NCCCCc4cccnc4)ccc3nc2c1
1.421742,-5.0392275,7.698970004336019,Thromboxane-A synthase,COc1ccc2c(=O)n3cc(C(=O)NCCCCc4cccnc4)ccc3nc2c1
1.3827934,10.398863,6.823908740944319,L1210,Cl.Cn1nc2c3c(c(NCCNCCO)ccc31)C(=O)c1c(O)ccc(O)c1-2
1.3849753,10.395484,5.795880017344075,L1210,COCCn1nc2c3c(c(NCCNCCO)ccc31)C(=O)c1c(O)ccc(O)c1-2.Cl
1.6713336,5.18094,5.154901959985743,Phosphodiesterase 3,COc1cc2c(C)nc(O)c(C(C)C)c2cc1OC
3.1512618,7.2096725,4.207608310501746,GABA-A receptor; anion channel,CS(=O)(=O)Nc1cc2c3ccccc3nc-2c[nH]1
1.81349,4.3044486,4.815308569182401,Dopamine D2 receptor,CCN1CCC[C@H]1CNC(=O)c1c(OC)cccc1OC
1.5691553,5.1887383,5.698970004336019,Phosphodiesterase 3,CCc1c(O)nc(C)c2cc(OC)c(OC)cc12
